time,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,scale_factor,x_right_thumb_tip_relative,y_right_thumb_tip_relative,z_right_thumb_tip_relative,x_left_thumb_tip_relative,y_left_thumb_tip_relative,z_left_thumb_tip_relative,x_right_index_finger_tip_relative,y_right_index_finger_tip_relative,z_right_index_finger_tip_relative,x_left_index_finger_tip_relative,y_left_index_finger_tip_relative,z_left_index_finger_tip_relative,x_right_middle_finger_tip_relative,y_right_middle_finger_tip_relative,z_right_middle_finger_tip_relative,x_left_middle_finger_tip_relative,y_left_middle_finger_tip_relative,z_left_middle_finger_tip_relative,x_right_ring_finger_tip_relative,y_right_ring_finger_tip_relative,z_right_ring_finger_tip_relative,x_left_ring_finger_tip_relative,y_left_ring_finger_tip_relative,z_left_ring_finger_tip_relative,x_right_pinky_finger_tip_relative,y_right_pinky_finger_tip_relative,z_right_pinky_finger_tip_relative,x_left_pinky_finger_tip_relative,y_left_pinky_finger_tip_relative,z_left_pinky_finger_tip_relative,File,Speaker,comparison_id
1091040.0,0.1453591859777907,0.1069134024071145,0.0665161976137309,-0.2786585844223369,-0.0660372076383706,0.0665162985914355,2.469299915215437,-0.0123794646444913,-0.0553983950436623,-0.0390429060701004,-0.2490031540884124,-0.026950202308637206,-0.025060175879605802,0.021386786258798973,-0.07914446089072548,-0.042298158152635004,-0.2436037784765371,-0.040165257547033,-0.0586192295789539,0.04730636171453828,-0.07846424281718929,-0.0363098593887249,-0.2184751075207545,-0.0714757116815654,-0.0556597854031815,0.06333427059091867,-0.07571439101468048,-0.029192444464196096,-0.1792735859289804,-0.0862456618181528,-0.0538578189102408,0.06630127443638828,-0.07653073277630719,-0.0223260850561409,-0.1346193256755884,-0.08948742515197419,-0.0605736805462586,015_b,B,534
1091060.0,0.1638478756431847,0.1265289533907441,0.0624362388444029,-0.2760178593692109,-0.0678389618324242,0.062436382667683,2.469299915215437,-0.021556277113849498,-0.044898184443364395,-0.04392207652654789,-0.24890184865346782,-0.03979876990786041,-0.027154320766760602,0.014681825419237404,-0.0704289803108309,-0.048162541582851,-0.2373376653877568,-0.05149365453499741,-0.0596857838790698,0.04626370621675002,-0.07054131137635399,-0.040425462367162796,-0.2093414326209454,-0.0802083615542191,-0.0561611959084571,0.06689973229338342,-0.06884284833000319,-0.032448359695205396,-0.1681924051484133,-0.0917819484435865,-0.053994480579291904,0.07340374295187863,-0.0723547497413284,-0.0250902634245469,-0.1244475214128692,-0.0893398962393964,-0.0609699559950474,015_b,B,534
1091080.0,0.1847283786833971,0.1410645412614877,0.0587374449700601,-0.2740381361666332,-0.073045772993038,0.0587376244488914,2.469299915215437,-0.02903829629837218,-0.030722388188482802,-0.0498908920326941,-0.24727856513917118,-0.05290904446740281,-0.029011600351837603,0.008654386917552992,-0.0582936495437934,-0.0558568178361383,-0.22980264982254178,-0.0651718073262677,-0.060188489190012004,0.045021018147574504,-0.06017626934229561,-0.0459590264820699,-0.19898155344402418,-0.09057755863852801,-0.0560595313751159,0.0694087076781173,-0.0598761993468056,-0.0369068724542592,-0.15625443955008858,-0.09868355415122701,-0.0533984949126134,0.07915083592100519,-0.065789626431144,-0.029222013326043697,-0.11412551175275559,-0.0910905064392673,-0.060403496463170704,015_b,B,534
1091100.0,0.207528565284709,0.1503439001097231,0.0551787881787091,-0.273752886263684,-0.0822746078643048,0.0551789951926388,2.469299915215437,-0.032036265103461914,-0.01198364388283471,-0.0563040961090132,-0.24428457095774142,-0.0662309878061758,-0.0303329732557937,0.005647583369581877,-0.0425018056569329,-0.0646705288190545,-0.2213189957257127,-0.0802032229864241,-0.060011143027759506,0.0449857477888678,-0.046890912940292406,-0.052567598046884205,-0.1881125640052979,-0.1019812604783148,-0.055401680593456105,0.0713500544812942,-0.0486824093603635,-0.042418197716649106,-0.1439517074499131,-0.1064582820863409,-0.0523061100926255,0.08328508575424978,-0.056485559155354415,-0.034604705161792,-0.1036982278747299,-0.0947536230207367,-0.0592901140320468,015_b,B,534
1091120.0,0.2317343995890629,0.1545258191870195,0.0515723880677712,-0.2757303740531623,-0.0951714592771293,0.0515726120592572,2.469299915215437,-0.029557238420211407,0.010299198760952005,-0.0621924242754774,-0.2402452364029489,-0.07890021278360959,-0.0311027143390118,0.006913004654784116,-0.02400531618767139,-0.0733782268410476,-0.2121197387691041,-0.09489806496512779,-0.0590855329926296,0.047087141429058704,-0.0311184329627556,-0.0594289848570969,-0.1772486357846456,-0.11314773016989799,-0.0541895444962781,0.073717153162311,-0.03568627905117938,-0.0483874639509889,-0.1318734008454463,-0.11413459751792349,-0.050779398190995605,0.08660820257432611,-0.04497188337391059,-0.0406223805667337,-0.0933298355378141,-0.0997710084025189,-0.0578048173655136,015_b,B,534
1091140.0,0.2567156558337807,0.1542975138412154,0.0481881492869263,-0.279628318808999,-0.1099474448689978,0.0481883778512365,2.469299915215437,-0.022864807190299985,0.0335374432900437,-0.0666682942157022,-0.2356251476442096,-0.0900656791805656,-0.0315488285750345,0.011695292133601043,-0.005110114009669209,-0.08067289325033569,-0.20246882309616981,-0.1078696133717729,-0.0575464221230962,0.05099089613823682,-0.014763761189876809,-0.0655231067239465,-0.16666204364964882,-0.1228366928700643,-0.0524718280185587,0.07698113207127483,-0.022365391503227416,-0.0540429355115426,-0.1205870590183093,-0.12072943523862589,-0.0487902827050135,0.08985054476309223,-0.03287164505757861,-0.046504750154205306,-0.0833084797646341,-0.1052358144490319,-0.0559694017609704,015_b,B,534
1091160.0,0.2817147281435848,0.1507799305422654,0.0458257254415529,-0.284290315990263,-0.1239397675699993,0.0458259464978531,2.469299915215437,-0.014453323385429817,0.055422576765786505,-0.0694753934492396,-0.23098273965928698,-0.09917860708269251,-0.0319740948886991,0.017471430858764014,0.011541940606737203,-0.0859139976556609,-0.19286554770444098,-0.11844537307485781,-0.055740173632973705,0.055136546094788685,-0.0004675009945210029,-0.0702195552760134,-0.15664852553397418,-0.1302074728507507,-0.0503922364612032,0.0805853254491381,-0.010913799402644309,-0.0589054851027048,-0.11058858245371028,-0.125419541109103,-0.046332593260307,0.0929519583684385,-0.022472634566105293,-0.0517447409219614,-0.07403756566635758,-0.1100343359180242,-0.053783764308757406,015_b,B,534
1091180.0,0.3058902565176949,0.1451724758995782,0.045277763515153,-0.2886054756615254,-0.1348919288102099,0.0452779687867082,2.469299915215437,-0.006271966742164903,0.07486615410781058,-0.0712776026493854,-0.2268720953953659,-0.10577419868837822,-0.032589769336612,0.02190838307080467,0.024034849517707,-0.0896401940620046,-0.18408757053179262,-0.12640618067976292,-0.0541068092223415,0.058213746573270886,0.00974800556055988,-0.0737616416086619,-0.1477434564274311,-0.1348107760836377,-0.0482194319670586,0.08376133710629768,-0.0032107280772561975,-0.0630849481827201,-0.1022778224905928,-0.1275352798372116,-0.0435315336418471,0.09554954814464028,-0.015771728758169817,-0.0563045020544801,-0.06598026904474671,-0.11304097080161002,-0.051341807118866906,015_b,B,534
1091200.0,0.328345343707059,0.1384349370120503,0.0467175012778714,-0.2924012358117297,-0.1417918041366648,0.0467176897263302,2.469299915215437,0.0014141445897076221,0.09120341124497142,-0.0732136177232835,-0.22367968678139066,-0.10925805994040941,-0.0334527092729022,0.02498574752166982,0.03127461777019132,-0.0931168566256517,-0.1769056371016854,-0.13153414051531742,-0.0530394895302343,0.06081948086624003,0.0150785713419066,-0.0770251062872897,-0.14053235672172687,-0.13645387052369312,-0.0463258002329939,0.08672405326156882,-0.00012777574754968546,-0.0670365055348355,-0.09584919107294199,-0.1266520782280043,-0.0406959287511133,0.09780856769373383,-0.013789876330597695,-0.060426094616005094,-0.059485030758964275,-0.1134068685523826,-0.0488783788522296,015_b,B,534
1091220.0,0.3480567793774871,0.1311797177554106,0.0496028866984022,-0.2962190388863072,-0.1448578347646749,0.0496030652394295,2.469299915215437,0.009487269583299374,0.10355401689465249,-0.07597422686630889,-0.22137906697603268,-0.1089646294285152,-0.0345015479419691,0.028673545094072495,0.0328838152191049,-0.09719044994481729,-0.17154390081133017,-0.133368797317348,-0.052758342632824806,0.06504773672419739,0.015784701419906788,-0.0806765822465885,-0.13511339531031258,-0.1350583927002475,-0.045059865397681705,0.09059809763238319,-0.0014856432251910967,-0.0709965351623655,-0.09104827891709039,-0.1227351349414548,-0.038255319267169505,0.10037687910782958,-0.016491917182123006,-0.0642499458720745,-0.05445245721809677,-0.1107875385524245,-0.046706008103288406,015_b,B,534
1091240.0,0.3638105464331482,0.1237087356676733,0.0530773021888893,-0.3002529804555808,-0.145139733948143,0.0530774823924048,2.469299915215437,0.018601300112603192,0.11140289109950971,-0.07929265558713419,-0.219359933170061,-0.1044121724696869,-0.0356510835737545,0.03455790639697892,0.0296211178269052,-0.10163421168942299,-0.1673214938134053,-0.1313048229610117,-0.0532495010198282,0.0722895966030627,0.012964985631563009,-0.0846333743974183,-0.1307651207984632,-0.1305821342141274,-0.0446033416864628,0.0961781992243517,-0.006258334544186894,-0.0747462020137933,-0.08703530335614801,-0.11614753923649081,-0.0366168760800083,0.10362036880853981,-0.022966821115756098,-0.0676878707799976,-0.05010163523256178,-0.1053917055984075,-0.0450939575426434,015_b,B,534
