time,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,scale_factor,x_right_thumb_tip_relative,y_right_thumb_tip_relative,z_right_thumb_tip_relative,x_left_thumb_tip_relative,y_left_thumb_tip_relative,z_left_thumb_tip_relative,x_right_index_finger_tip_relative,y_right_index_finger_tip_relative,z_right_index_finger_tip_relative,x_left_index_finger_tip_relative,y_left_index_finger_tip_relative,z_left_index_finger_tip_relative,x_right_middle_finger_tip_relative,y_right_middle_finger_tip_relative,z_right_middle_finger_tip_relative,x_left_middle_finger_tip_relative,y_left_middle_finger_tip_relative,z_left_middle_finger_tip_relative,x_right_ring_finger_tip_relative,y_right_ring_finger_tip_relative,z_right_ring_finger_tip_relative,x_left_ring_finger_tip_relative,y_left_ring_finger_tip_relative,z_left_ring_finger_tip_relative,x_right_pinky_finger_tip_relative,y_right_pinky_finger_tip_relative,z_right_pinky_finger_tip_relative,x_left_pinky_finger_tip_relative,y_left_pinky_finger_tip_relative,z_left_pinky_finger_tip_relative,File,Speaker,comparison_id
771100.0,0.1955121334505898,-0.1616223333900179,0.1508606288723314,-0.4162693853494063,-0.5165123763507069,0.150860541603145,2.576426849315661,0.08075811299491936,-0.1839233619456886,-0.006499427765458282,-0.05447857079959359,0.047562793176648216,-0.0386397215162244,0.04921135805299359,-0.23011261126709748,0.002268650504597014,0.01666631447469971,0.05328424848272961,-0.0542126839338096,0.06455093181131527,-0.21249822974979082,0.012160503541021411,0.02468953074698832,0.029009980116013717,-0.0468060436427422,0.06654969064618599,-0.1911730016500095,0.016403764043987717,0.028799033011898095,0.015821076899235925,-0.0396645627365642,0.05941655661235229,-0.16221657389760846,0.02894602597933421,0.029419347143036095,-0.0052702183567321925,-0.034344104764193695,005_a,A,102
771120.0,0.1915530636586678,-0.1555273014956022,0.1532105979646697,-0.4162078093242721,-0.5171646699215526,0.1532105198102859,2.576426849315661,0.0813013973130548,-0.1841217510767299,-0.006812612640549498,-0.051649055710085406,0.05705328791449141,-0.039707167439219315,0.04959166694342121,-0.2304296026448296,0.002176017814081277,0.024314695275675785,0.04558060864292561,-0.05571767973216851,0.06546810064244069,-0.21209107152549445,0.01196892056086768,0.022921138416319792,0.011955368225482293,-0.04746673100384641,0.0673384293337464,-0.19081972960485905,0.016279543711753386,0.020778410196053282,-0.0052426112555536974,-0.040293474694029816,0.06026113376512077,-0.16182260362728096,0.028807780264415994,0.016678720189913482,-0.028317723483894885,-0.03448588662920861,005_a,A,102
771140.0,0.194387125008998,-0.1521944459268045,0.1559282210747399,-0.4161601252073046,-0.517496057353823,0.1559281356307131,2.576426849315661,0.08204354652741663,-0.18443003138897973,-0.007417376437470896,-0.06763210266693459,0.06708295381652851,-0.04001811825248888,0.0505092610311067,-0.23090574455486745,0.0014312031369498046,0.017819327774625804,0.040048515193183504,-0.05770494722828279,0.06661352855532993,-0.2119464993300535,0.011220632804477798,0.005114796428307811,-0.0033529596873957956,-0.048904581271633885,0.06828688038143493,-0.19095043759753416,0.01571221448955412,-0.002719288703420697,-0.023724662550817205,-0.04184473531490948,0.06141258699514923,-0.1618808250828625,0.028221787266930504,-0.009570247194820886,-0.048376187566233186,-0.035752178878333485,005_a,A,102
771160.0,0.2032246657990464,-0.1502800599359,0.1587439846052471,-0.4161445820401854,-0.5175577620284426,0.158743875102496,2.576426849315661,0.08272900940795219,-0.1846787321119776,-0.008014754741095587,-0.09362583187487342,0.08105590050199309,-0.04012362989347411,0.05171558045684077,-0.23136229827949695,0.000327866599134502,-0.0012808902120512167,0.03699249535083299,-0.0598680272498302,0.06773338982146737,-0.21194210446622064,0.010174186172938804,-0.026257447144318102,-0.01531539114575331,-0.0506792872613242,0.06924379532512848,-0.1912143474694994,0.014881922197459901,-0.039707870197174505,-0.03798835176857082,-0.04373490984136111,0.06262980823100378,-0.1620224883407504,0.027358744318451617,-0.048058776801689324,-0.0632112572275276,-0.03708251839083751,005_a,A,102
771180.0,0.2153602116973547,-0.1485638607224784,0.1611524322462482,-0.4161059639868097,-0.5175499264490324,0.1611522849229538,2.576426849315661,0.08319678444968542,-0.18465667686522957,-0.00842573844789729,-0.1177316252481956,0.1002514559936881,-0.040918390681054406,0.052777153678561006,-0.23160522101664904,-0.0006359483920075903,-0.029056112784876492,0.0360445791866944,-0.0620590990645922,0.06867853804017093,-0.21155681409156823,0.009317992509414397,-0.06555115892881438,-0.021691133809023988,-0.052488626688685994,0.07006977376021223,-0.19100287513883885,0.014206266911013704,-0.08457711033066981,-0.04550566932333169,-0.0455297318103091,0.06367833919238963,-0.1616514823732622,0.02665728237978271,-0.093376701401984,-0.06956951256687618,-0.037797705164537704,005_a,A,102
771200.0,0.227748912381992,-0.1468419579431445,0.1627910930479151,-0.4159478412976764,-0.5176690819239091,0.1627908991414914,2.576426849315661,0.08340871235938452,-0.18430523662917286,-0.008635544495475184,-0.13173177129371139,0.1234054363805437,-0.04284087216110728,0.053308860212814446,-0.23157898105520758,-0.00106442523305178,-0.06138780305270289,0.0379392533717233,-0.06432560624732009,0.06933195529351571,-0.21044888361833047,0.00906033975360121,-0.1070198549034495,-0.0193989651961107,-0.05437330094424078,0.0705990802540622,-0.19006647564707713,0.014059665654665016,-0.13075317616856608,-0.042767364431519905,-0.04720619072000569,0.06435073153851795,-0.1606099235703673,0.02651131184397912,-0.1385961460151799,-0.0640520994144905,-0.038088901432063185,005_a,A,102
771220.0,0.2381287084565669,-0.1457797830533824,0.1636998613237389,-0.4156324676800875,-0.5179550230101251,0.163699616774406,2.576426849315661,0.08340505209019927,-0.1838175262259596,-0.0087255860268238,-0.13287257730385027,0.14826264171293752,-0.045524678178347,0.053221699359209784,-0.23143725345024757,-0.000934309220785301,-0.09456736366918858,0.045277350855795304,-0.0667201255633611,0.06955632126816391,-0.20900219309115942,0.009416570100957089,-0.1463266800380671,-0.005671858704981797,-0.056466071215104593,0.0706951259732943,-0.1888592213434035,0.014460090354483007,-0.17256375474164337,-0.027198030765178904,-0.0488991466138472,0.0645595120063745,-0.1594676039442633,0.026910505121507694,-0.1777821104293764,-0.04538504424699388,-0.03856064548167629,005_a,A,102
771240.0,0.2452069948748843,-0.1458676341037452,0.1642402144434926,-0.4152182092970997,-0.5182945461129511,0.1642399174615607,2.576426849315661,0.08325673256955918,-0.1835248697788332,-0.008818569573967205,-0.12217939546031478,0.1724536949878345,-0.048270455889622504,0.052755423312413285,-0.2314489774021462,-0.0006135817392866894,-0.1253228797016775,0.06034779506702641,-0.069079283166184,0.06928349112504267,-0.20810159789903127,0.009974964719965507,-0.18033769223314838,0.01984715143624441,-0.0585847175664022,0.0703394397903696,-0.18818278902833274,0.015041083038860509,-0.2057691819315797,0.0005761894501628007,-0.050450046773340904,0.06438778096607378,-0.15907495667380722,0.027432687362188596,-0.2069690613139916,-0.015757098380234008,-0.03937430152826189,005_a,A,102
771260.0,0.2485447565912619,-0.1466013491510227,0.1648599787266006,-0.4147931399118619,-0.5185564190764131,0.1648596277629835,2.576426849315661,0.0830382428581452,-0.18365708405815395,-0.009026214051838483,-0.10277006975820929,0.19342188837288118,-0.0506453328604784,0.052261284193787505,-0.23181643321207002,-0.0005645269329663805,-0.15132407327888392,0.08257724247209189,-0.0708938709089042,0.06860346459745792,-0.20835486063399022,0.010230880214009114,-0.2066311051485954,0.05406229737687068,-0.06008555865505111,0.06962959719483658,-0.18851231062481233,0.01537137154365631,-0.2277535681181281,0.03633809001681068,-0.051237121599829,0.06398258161038112,-0.15985972963952655,0.027633908281132213,-0.2243427082136952,0.019886252095270673,-0.03989196616826671,005_a,A,102
771280.0,0.2485190364303208,-0.1467738729933014,0.1658976607054674,-0.4143907566991767,-0.5187207763788866,0.1658972552550296,2.576426849315661,0.08281280650026329,-0.18418346532208218,-0.009357388446958992,-0.0789444520048252,0.20876132882317122,-0.05254727023534651,0.0519463607142181,-0.23252843747818908,-0.0009321672444490003,-0.1716104489505163,0.10875288783321982,-0.07143305999380441,0.06772435408701388,-0.20960899955060608,0.010029985809800884,-0.2236670935295746,0.09162007946606421,-0.06013449458110601,0.06870788409002809,-0.18967501408740928,0.015334547293665485,-0.23797174030978502,0.07412985179825202,-0.05045392675972951,0.0634284478557332,-0.16154137334013985,0.027453094051110294,-0.230396185155149,0.05592194057646971,-0.03909100224622272,005_a,A,102
