time,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,scale_factor,x_right_thumb_tip_relative,y_right_thumb_tip_relative,z_right_thumb_tip_relative,x_left_thumb_tip_relative,y_left_thumb_tip_relative,z_left_thumb_tip_relative,x_right_index_finger_tip_relative,y_right_index_finger_tip_relative,z_right_index_finger_tip_relative,x_left_index_finger_tip_relative,y_left_index_finger_tip_relative,z_left_index_finger_tip_relative,x_right_middle_finger_tip_relative,y_right_middle_finger_tip_relative,z_right_middle_finger_tip_relative,x_left_middle_finger_tip_relative,y_left_middle_finger_tip_relative,z_left_middle_finger_tip_relative,x_right_ring_finger_tip_relative,y_right_ring_finger_tip_relative,z_right_ring_finger_tip_relative,x_left_ring_finger_tip_relative,y_left_ring_finger_tip_relative,z_left_ring_finger_tip_relative,x_right_pinky_finger_tip_relative,y_right_pinky_finger_tip_relative,z_right_pinky_finger_tip_relative,x_left_pinky_finger_tip_relative,y_left_pinky_finger_tip_relative,z_left_pinky_finger_tip_relative,File,Speaker,comparison_id
769040.0,0.6003690331924155,0.1074266329670148,0.1674480313437455,-0.3871898316700372,-0.1526978575918247,0.1674478649312614,2.4681539180679204,0.15438607364593276,0.010012968193826993,-0.01819436845785191,-0.11806948315272064,0.005105361708426903,-0.0699534262157596,0.26476801280932816,0.007002460333470795,-0.0423653770327346,5.484338195871352e-05,0.23753861192637318,-0.0637388470720152,0.27995416159393466,-0.0469353633259067,-0.0451826583630706,0.05822694266603767,0.2763103061298995,-0.062812942202502,0.24095809983094518,-0.11334844027795521,-0.04652548802642001,0.06759612330258347,0.07222340268671609,-0.065152679365645,0.18685792725584777,-0.1413324590323528,-0.04092155624117541,0.06876052816962674,0.0163807959289681,-0.057259143761693,013_b,B,414
769060.0,0.6062845451298011,0.1066571012025976,0.164001748930552,-0.3872851631464434,-0.1523561696130928,0.1640015253019217,2.4681539180679204,0.155778443849406,0.00888002292966622,-0.018146356342084502,-0.16091330394320813,-0.003089241062310691,-0.06937713081418499,0.2649104145651155,0.007107628079821016,-0.04256720806482939,-0.01817434168508769,0.2699097478231609,-0.0610475919396114,0.2798729991355317,-0.047279659730242285,-0.04527801223376349,0.04627560151480936,0.28571812255566514,-0.061712708565098,0.2405700236289473,-0.11371689062445947,-0.0465094401292802,0.05646665403933637,0.0544598307816342,-0.0657589831185802,0.186836897978514,-0.1415892480735628,-0.04090356238691789,0.06003252173359208,-0.0028797353990194924,-0.0608468433695388,013_b,B,414
769080.0,0.6049695426840773,0.1046058285197804,0.1554199437381186,-0.3872190529223904,-0.1524576981851524,0.1554196830699681,2.4681539180679204,0.1571182564283219,0.009606343633608905,-0.0182853809493346,-0.1841556018366196,-0.008027861792112193,-0.068547385841726,0.264987531487981,0.0074061645409833066,-0.043218919655961585,-0.02905485166548749,0.2858567744386751,-0.060206714374989895,0.2797351033797367,-0.0473007515946022,-0.04578142884284679,0.03725578663850493,0.2882118758068168,-0.061928685669600095,0.24010507308679238,-0.1138028125218806,-0.04686362768414619,0.04688877969289407,0.037463783424775715,-0.0661467118105981,0.186688021389109,-0.14164381514926208,-0.041240083660639096,0.05283227245824029,-0.0173538307026746,-0.0631137800611041,013_b,B,414
769100.0,0.5961822508238362,0.1019951621579,0.1428606020690302,-0.3870379501172769,-0.152911681015937,0.1428603338818967,2.4681539180679204,0.15824737539279907,0.011929976073140391,-0.0185946693277749,-0.19034584973012397,-0.010392183373454794,-0.0688876287206474,0.26496377110199154,0.007771414655086101,-0.044223053503902696,-0.033171522368542705,0.2847973187593975,-0.062138162301512104,0.27944159431155907,-0.0470121781728369,-0.046615616685309405,0.031819971355813825,0.2819261822772748,-0.0641170141623801,0.23965656608709476,-0.11360547321513881,-0.0475221298697492,0.04116760392117802,0.020218054739141997,-0.0667620722136005,0.18646739632016548,-0.14151606578919873,-0.041850423206244894,0.04954957973156593,-0.027592307322253304,-0.0642107368679538,013_b,B,414
769120.0,0.5810399670001488,0.0991294958955208,0.1291663512928322,-0.3868444658519602,-0.1536114001895197,0.1291661128128567,2.4681539180679204,0.1592947344442395,0.015002688996504088,-0.019012031907134602,-0.1862817510270015,-0.011835106332992798,-0.0704244586200839,0.2648251692958638,0.008078802333210178,-0.0453962244942967,-0.032114949639841295,0.2683574255051287,-0.0665457830072659,0.278972925350783,-0.046552112262916,-0.04761677788044309,0.029689881588384925,0.26429730836539445,-0.06786542550992349,0.23930583859435509,-0.1132372773718302,-0.0483345456532009,0.03994377449414399,0.0020052190093394068,-0.06753773307106228,0.18628647700852438,-0.1412487575079593,-0.042579668173352,0.050640019169877926,-0.03556219470210799,-0.06429818483570339,013_b,B,414
769140.0,0.5613668157207239,0.0962403719522777,0.1180156385189206,-0.3867214180741369,-0.154445938968132,0.1180154699448839,2.4681539180679204,0.1603291301077579,0.017627548506735785,-0.0194407216663363,-0.17866819232619546,-0.014299073157843803,-0.0717765822219538,0.2645847156915981,0.0082600145282625,-0.04649974594713871,-0.027414456913343543,0.2380104456258585,-0.0721657684392581,0.2784234216421133,-0.0461132869119088,-0.04857433034248901,0.030256077098879786,0.2331881596817323,-0.07212329876178389,0.2390784218322825,-0.11286099752320342,-0.04912068214870051,0.04244720722581852,-0.016461419662203006,-0.06816691258605379,0.1861669214691474,-0.14089775838399551,-0.0432629313129521,0.05483659614904268,-0.04301688662805231,-0.0635657866869019,013_b,B,414
769160.0,0.5391543106916291,0.0935585557561051,0.1120503681584994,-0.3867128581025948,-0.1553280302418505,0.1120503041315795,2.4681539180679204,0.1612126070493226,0.01883460544492488,-0.019751894382326704,-0.17216268131373702,-0.019101476576898202,-0.0713451458107989,0.2643289326992249,0.008340130805182283,-0.0472731726813361,-0.020533997704660578,0.1957985434181591,-0.07755920065680391,0.2779786486119116,-0.0458245435306108,-0.04925901011347,0.032741351423343446,0.18893226928697326,-0.0759175048775598,0.23896946183048542,-0.11259251599229403,-0.0496908948371406,0.047209268221666045,-0.033663615869993196,-0.06846881012091222,0.1860521066030532,-0.14053041285378182,-0.043741873613367205,0.06016231966518626,-0.050851761083725994,-0.062342640249586204,013_b,B,414
769180.0,0.5163104932070486,0.0910862317783607,0.1115836043686369,-0.386850504312059,-0.1562500645958899,0.1115836647915206,2.4681539180679204,0.16171774160062097,0.0185528095757663,-0.0198358322671877,-0.169253452001573,-0.026350021046080502,-0.0686805342278188,0.2642204997538854,0.008430882493513286,-0.0475234933711397,-0.013363019472683924,0.1461866836027494,-0.0820144702030676,0.27781723043286877,-0.045674461458618726,-0.0494983886903066,0.03596067039075623,0.1358560424627795,-0.07895743792841001,0.23898004348395066,-0.11242846756446781,-0.0499020231185564,0.05252497890375496,-0.0482288546580641,-0.0686225451877038,0.18592837008364269,-0.14020733397524152,-0.0439049109153459,0.06480491588506887,-0.0588993388307713,-0.061149672758065404,013_b,B,414
769200.0,0.4946483617676003,0.0883674653693296,0.1151278551752945,-0.3871650435453675,-0.1572932104046029,0.115128038614328,2.4681539180679204,0.16159074706440613,0.0177163819737724,-0.019690924066960894,-0.1710743946211698,-0.0349518403249097,-0.06490746737677941,0.2644060075052828,0.008657457351610887,-0.0472390273997777,-0.008529842409550514,0.09675824656083229,-0.0858871050859546,0.27800740892598663,-0.04554538389371951,-0.0492853492442443,0.038103320040577926,0.0821760633501496,-0.08177839297463521,0.2391147668734044,-0.1122711038169826,-0.0497536562628403,0.056509321462834605,-0.0589970478624056,-0.0692010369143039,0.18587725284556303,-0.13996526535070228,-0.04376588820484639,0.06728175649463075,-0.0657942974694191,-0.0606795999310265,013_b,B,414
769220.0,0.4756989718210893,0.0845627483331707,0.1210527928917053,-0.3876436594489298,-0.1585573906761077,0.1210530739763741,2.4681539180679204,0.160612713717738,0.017510200382775593,-0.01943666871487941,-0.1782096069646978,-0.043129817759745406,-0.0620266445123099,0.26490971728572693,0.009062907451825086,-0.0466079280333474,-0.008848982357081259,0.057048970330740884,-0.090102577939285,0.27848512831461314,-0.045319865722746905,-0.048794807602923304,0.03707567784384752,0.0381927650517835,-0.0853003217012671,0.23935777557581472,-0.11202674951895203,-0.04939706669063311,0.05730373540756001,-0.0645150817298174,-0.07095040786129819,0.18600365502460692,-0.1398112491176529,-0.0434625716871722,0.06636225262051726,-0.06912507604444411,-0.0616264947781094,013_b,B,414
